process_id,input_size,output_size,priority,final_delay
5466,169,29,4,5.2838899999999995
5467,186,27,8,5.81534
5468,88,17,8,2.7514000000000003
5469,211,99,16,6.597883333333333
5470,253,88,13,7.910796666666666
5471,131,23,11,4.0958033333333335
5472,76,38,17,2.37652
5473,22,10,15,0.6879266666666667
5474,264,231,7,8.2566
5475,186,180,6,5.81738
5476,32,32,20,1.0008533333333332
5477,14,13,9,0.43786
5478,33,29,17,1.0320766666666668
5479,46,15,7,1.4383133333333333
5480,277,43,4,8.660516666666666
5481,216,194,10,6.755466666666667
5482,120,32,4,3.7520266666666666
5483,117,65,10,3.6586766666666666
5484,245,195,2,7.662116666666667
5485,104,24,2,3.2517066666666667
5486,222,87,7,6.9416199999999995
5487,70,57,4,2.1891933333333333
5488,113,19,3,3.53301
5489,300,273,5,9.38264
5490,293,60,9,9.160956666666667
5491,170,10,6,5.3149
5492,156,66,7,4.877960000000001
5493,56,15,18,1.7509466666666667
5494,108,73,15,3.3774133333333336
5495,178,64,13,5.5657266666666665
5496,101,91,10,3.15881
5497,213,195,10,6.66169
5498,186,41,1,5.815526666666667
5499,52,26,7,1.6260400000000002
5500,62,30,1,1.9387266666666667
5501,20,18,1,0.6255066666666667
5502,207,114,14,6.4730300000000005
5503,45,42,6,1.4074099999999998
5504,218,188,1,6.817913333333334
5505,27,25,1,0.8444433333333333
5506,36,29,20,1.1258666666666668
5507,187,14,20,5.846430000000001
5508,127,91,9,3.9716566666666666
5509,22,16,17,0.6880066666666667
5510,191,86,12,5.9724433333333335
5511,261,54,2,8.160449999999999
5512,13,11,7,0.40657000000000004
5513,99,98,20,3.096376666666667
5514,233,55,17,7.28509
5515,244,28,20,7.6286266666666664
5516,281,113,8,8.786503333333332
5517,89,55,3,2.7831699999999997
5518,213,173,16,6.661396666666667
5519,175,100,12,5.472416666666667
5520,76,60,7,2.3768133333333332
5521,15,12,6,0.46910999999999997
5522,132,90,8,4.12796
5523,111,78,14,3.47127
5524,47,30,12,1.4697766666666667
5525,139,39,12,4.346123333333333
5526,269,34,7,8.41029
5527,121,36,18,3.7833433333333333
5528,219,94,20,6.847923333333333
5529,209,141,6,6.535916666666666
5530,189,167,10,5.910996666666667
5531,93,53,2,2.908196666666667
5532,141,79,13,4.409183333333333
5533,85,37,18,2.6578766666666667
5534,216,175,19,6.755213333333334
5535,12,11,6,0.3753066666666667
5536,167,34,5,5.221430000000001
5537,74,56,2,2.314233333333333
5538,212,163,10,6.63
5539,221,97,7,6.910489999999999
5540,174,32,4,5.440246666666667
5541,17,12,16,0.5316366666666668
5542,97,80,15,3.03361
5543,15,15,18,0.46914999999999996
5544,245,110,16,7.660983333333333
5545,196,43,1,6.128186666666667
5546,271,205,4,8.475096666666667
5547,55,53,3,1.7201899999999999
5548,119,93,7,3.721576666666667
5549,170,18,10,5.315006666666666
5550,128,47,10,4.002333333333333
5551,109,109,18,3.409156666666667
5552,52,44,8,1.6262800000000002
5553,179,31,2,5.59655
5554,12,12,19,0.37532
5555,200,108,12,6.254106666666666
5556,247,133,16,7.723816666666667
5557,170,81,19,5.315846666666666
5558,165,145,19,5.160383333333334
5559,196,64,12,6.128466666666667
5560,267,124,17,8.348963333333334
5561,291,168,12,9.099870000000001
5562,284,86,14,8.879933333333334
5563,284,185,15,8.881253333333333
5564,282,240,16,8.81946
5565,45,12,15,1.4070099999999999
5566,41,36,16,1.2822766666666667
5567,21,12,17,0.65669
5568,91,31,2,2.8453766666666667
5569,150,110,19,4.690966666666666
5570,124,103,9,3.878026666666667
5571,12,11,6,0.3753066666666667
5572,227,209,6,7.099563333333333
5573,252,146,3,7.880306666666667
5574,194,53,7,6.065793333333334
5575,140,19,20,4.37712
5576,80,70,12,2.502
5577,256,37,9,8.003906666666666
5578,91,44,13,2.84555
5579,83,74,4,2.5958433333333333
5580,151,103,20,4.722136666666667
5581,116,41,5,3.6270933333333333
5582,161,41,10,5.033943333333333
5583,282,148,3,8.818233333333334
5584,162,130,11,5.066393333333333
5585,159,31,19,4.971283333333333
5586,27,17,3,0.8443366666666667
5587,207,33,15,6.4719500000000005
5588,113,32,19,3.5331833333333336
5589,282,214,8,8.819113333333332
5590,111,87,9,3.47139
5591,197,58,5,6.15965
5592,74,42,5,2.3140466666666666
5593,144,91,8,4.503133333333333
5594,288,168,15,9.00608
5595,51,44,19,1.5950166666666667
5596,89,70,19,2.7833699999999997
5597,96,48,11,3.00192
5598,254,139,6,7.94274
5599,186,59,20,5.815766666666667
5600,216,120,6,6.75448
5601,203,169,20,6.34871
5602,11,10,10,0.34403
5603,84,67,10,2.627013333333333
5604,188,92,9,5.878733333333334
5605,293,68,5,9.161063333333335
5606,220,151,6,6.879946666666666
5607,128,110,9,4.003173333333333
5608,105,35,7,3.2831166666666665
5609,114,43,14,3.5645933333333337
5610,225,22,5,7.034543333333334
5611,199,147,16,6.223363333333333
5612,232,39,1,7.253613333333333
5613,274,85,1,8.567286666666668
5614,219,211,20,6.849483333333333
5615,130,81,4,4.065313333333333
5616,83,26,20,2.5952033333333335
5617,132,122,9,4.128386666666667
5618,122,84,5,3.8152466666666665
5619,110,38,19,3.4394733333333334
5620,93,56,17,2.908236666666667
5621,276,228,6,8.63172
5622,277,236,20,8.663089999999999
5623,139,11,7,4.34575
5624,37,31,10,1.1571566666666666
5625,228,207,12,7.130800000000001
5626,35,24,8,1.0945366666666667
5627,219,219,13,6.849589999999999
5628,91,73,11,2.845936666666667
5629,82,58,6,2.564366666666667
5630,93,70,19,2.9084233333333334
5631,26,17,17,0.8130733333333334
5632,177,168,4,5.53585
5633,229,179,18,7.161689999999999
5634,296,248,14,9.257253333333333
5635,248,245,7,7.756573333333334
5636,251,121,12,7.84871
5637,247,143,7,7.72395
5638,249,229,15,7.787623333333333
5639,219,17,16,6.846896666666666
5640,239,193,15,7.4745099999999995
5641,149,125,13,4.659903333333333
5642,288,215,3,9.006706666666666
5643,255,21,15,7.97243
5644,71,43,6,2.22027
5645,79,10,5,2.4699366666666664
5646,242,29,8,7.566113333333333
5647,201,10,15,6.284063333333333
5648,141,35,17,4.408596666666667
5649,234,167,13,7.317846666666667
5650,251,251,6,7.850443333333333
5651,104,84,2,3.2525066666666667
5652,48,34,20,1.5010933333333334
5653,63,23,3,1.9698966666666666
5654,56,46,19,1.75136
5655,35,22,7,1.0945099999999999
5656,273,131,14,8.536636666666668
5657,77,66,18,2.4081566666666667
5658,221,204,3,6.9119166666666665
5659,20,13,19,0.62544
5660,167,117,8,5.222536666666667
5661,157,108,4,4.909783333333333
5662,126,15,9,3.93938
5663,170,68,18,5.315673333333333
5664,120,93,7,3.75284
5665,281,127,3,8.78669
5666,274,43,8,8.566726666666668
5667,70,15,18,2.188633333333333
5668,118,13,3,3.6892466666666666
5669,197,59,17,6.1596633333333335
5670,97,44,6,3.03313
5671,46,39,1,1.4386333333333334
5672,12,12,13,0.37532
5673,218,214,3,6.81826
5674,183,66,5,5.72207
5675,17,16,1,0.53169
5676,101,99,18,3.158916666666667
5677,150,53,18,4.690206666666667
5678,65,47,16,2.0327433333333333
5679,257,187,4,8.03717
5680,57,25,17,1.7823433333333334
5681,263,185,11,8.224723333333333
5682,121,120,14,3.784463333333333
5683,207,157,7,6.473603333333334
5684,120,78,16,3.75264
5685,100,39,4,3.126853333333333
5686,156,110,17,4.878546666666667
5687,51,48,7,1.59507
5688,63,37,10,1.9700833333333332
5689,261,252,18,8.16309
5690,116,64,8,3.6273999999999997
5691,181,96,20,5.6599433333333335
5692,111,10,16,3.4703633333333332
5693,60,59,5,1.8765866666666666
5694,223,180,10,6.974123333333333
5695,299,246,18,9.351016666666666
5696,234,207,7,7.31838
5697,37,15,14,1.1569433333333332
5698,252,137,16,7.880186666666667
5699,85,10,17,2.6575166666666665
5700,23,11,7,0.7192033333333333
5701,270,164,1,8.443286666666667
5702,178,133,15,5.566646666666666
5703,255,95,17,7.973416666666667
5704,235,201,15,7.349563333333333
5705,98,57,16,3.064566666666667
5706,43,16,4,1.3445366666666667
5707,18,15,7,0.56294
5708,11,10,15,0.34403
5709,92,85,2,2.87736
5710,18,14,5,0.5629266666666667
5711,138,89,9,4.315526666666666
5712,230,47,4,7.191193333333333
5713,112,109,14,3.502946666666667
5714,300,257,3,9.382426666666666
5715,139,117,11,4.347163333333333
5716,97,54,4,3.033263333333333
5717,62,41,17,1.9388733333333334
5718,47,34,17,1.4698300000000002
5719,77,50,20,2.4079433333333333
5720,206,113,6,6.441753333333334
5721,176,90,5,5.503546666666667
5722,270,211,11,8.443913333333334
5723,254,115,18,7.94242
5724,16,15,9,0.5004133333333333
5725,71,69,10,2.2206166666666665
5726,158,70,10,4.9405399999999995
5727,277,219,2,8.662863333333332
5728,157,94,15,4.909596666666667
5729,27,14,15,0.8442966666666667
5730,150,14,13,4.689686666666667
5731,137,115,17,4.284610000000001
5732,263,238,16,8.22543
5733,154,30,4,4.814953333333333
5734,281,44,19,8.785583333333333
5735,291,171,10,9.099910000000001
5736,275,251,10,8.600763333333333
5737,46,13,8,1.4382866666666667
5738,79,16,8,2.4700166666666665
5739,284,153,20,8.880826666666666
5740,241,121,3,7.536076666666666
5741,65,11,10,2.0322633333333333
5742,270,252,10,8.444460000000001
5743,18,10,17,0.5628733333333333
5744,18,12,10,0.5629000000000001
5745,192,29,8,6.002946666666666
5746,34,32,14,1.06338
5747,140,24,15,4.377186666666667
5748,215,89,11,6.722803333333333
5749,93,87,3,2.90865
5750,129,98,15,4.034276666666666
5751,298,109,17,9.317926666666667
5752,160,63,7,5.002973333333333
5753,156,61,8,4.877893333333334
5754,21,10,9,0.6566633333333333
5755,148,54,20,4.627693333333333
5756,229,136,16,7.161116666666667
5757,54,50,1,1.6888866666666666
5758,48,18,2,1.50088
5759,219,219,1,6.849589999999999
5760,254,147,9,7.942846666666667
5761,38,24,2,1.1883266666666668
5762,195,56,17,6.097096666666666
5763,27,19,8,0.8443633333333334
5764,40,17,12,1.2507599999999999
5765,199,142,3,6.223296666666666
5766,40,23,19,1.25084
5767,143,49,7,4.47131
5768,14,14,2,0.43787333333333334
5769,91,49,13,2.8456166666666665
5770,276,97,10,8.629973333333332
5771,244,79,11,7.6293066666666665
5772,276,92,8,8.629906666666665
5773,193,109,16,6.035276666666666
5774,15,10,4,0.4690833333333333
5775,69,65,2,2.1580366666666664
5776,15,13,20,0.46912333333333334
5777,230,130,1,7.1922999999999995
5778,236,108,5,7.3795866666666665
5779,170,159,11,5.316886666666666
5780,296,179,9,9.256333333333332
5781,233,49,16,7.28501
5782,288,26,19,9.004186666666667
5783,256,15,2,8.003613333333332
5784,232,228,11,7.2561333333333335
5785,43,40,12,1.3448566666666666
5786,83,51,1,2.595536666666667
5787,268,253,10,8.381946666666668
5788,292,82,9,9.129986666666667
5789,161,90,6,5.034596666666666
5790,58,16,2,1.8134866666666667
5791,61,12,17,1.9072233333333333
5792,113,40,8,3.53329
5793,123,121,15,3.8470033333333333
5794,267,231,2,8.35039
5795,71,41,5,2.2202433333333333
5796,286,34,6,8.941766666666666
5797,34,21,20,1.0632333333333335
5798,39,25,20,1.2196033333333334
5799,62,14,3,1.9385133333333333
5800,185,18,9,5.783956666666667
5801,288,139,17,9.005693333333333
5802,197,23,15,6.159183333333334
5803,176,93,3,5.503586666666667
5804,114,44,14,3.5646066666666667
5805,34,34,9,1.0634066666666668
5806,76,51,13,2.3766933333333333
5807,150,16,10,4.689713333333333
5808,97,72,5,3.0335033333333334
5809,278,96,9,8.692486666666666
5810,231,220,2,7.224763333333333
5811,122,78,17,3.815166666666667
5812,82,25,5,2.5639266666666667
5813,203,111,12,6.347936666666667
5814,69,25,16,2.157503333333333
5815,160,123,18,5.003773333333333
5816,202,180,20,6.317593333333333
5817,77,64,16,2.40813
5818,93,27,17,2.9078500000000003
5819,253,134,4,7.91141
5820,271,45,8,8.472963333333334
5821,50,48,7,1.5638066666666666
5822,101,62,5,3.1584233333333334
5823,146,46,15,4.56506
5824,253,58,13,7.910396666666666
5825,87,84,10,2.72103
5826,47,39,1,1.4698966666666669
5827,278,193,13,8.69378
5828,32,12,11,1.0005866666666665
5829,114,56,15,3.564766666666667
5830,241,29,16,7.53485
5831,237,42,1,7.40997
5832,111,37,5,3.4707233333333334
5833,111,68,1,3.4711366666666668
5834,240,184,19,7.505653333333333
5835,41,20,19,1.2820633333333333
5836,137,86,17,4.284223333333334
5837,53,21,20,1.6572366666666667
5838,180,55,7,5.628133333333333
5839,241,159,20,7.536583333333333
5840,14,12,2,0.43784666666666666
5841,256,95,14,8.004679999999999
5842,60,26,5,1.8761466666666666
5843,114,79,8,3.5650733333333333
5844,30,10,4,0.9380333333333333
5845,102,33,17,3.1893000000000002
5846,78,18,16,2.43878
5847,35,35,1,1.0946833333333332
5848,169,51,16,5.284183333333333
5849,17,10,2,0.53161
5850,48,17,6,1.5008666666666666
5851,185,84,14,5.784836666666667
5852,51,21,16,1.59471
5853,270,200,9,8.443766666666667
5854,32,20,10,1.0006933333333332
5855,117,93,19,3.65905
5856,175,70,6,5.472016666666667
5857,57,49,4,1.7826633333333335
5858,280,39,5,8.754253333333333
5859,227,73,18,7.0977500000000004
5860,183,181,12,5.723603333333333
5861,287,38,14,8.973083333333333
5862,185,74,9,5.784703333333334
5863,287,176,19,8.974923333333333
5864,72,10,17,2.2510933333333334
5865,51,14,2,1.5946166666666666
5866,298,124,1,9.318126666666666
5867,15,12,18,0.46910999999999997
5868,101,63,14,3.158436666666667
5869,147,42,14,4.5962700000000005
5870,250,81,2,7.816913333333333
5871,210,155,4,6.567366666666667
5872,79,68,11,2.47071
5873,183,66,2,5.72207
5874,189,116,12,5.910316666666667
5875,33,17,7,1.0319166666666666
5876,86,54,6,2.6893666666666665
5877,66,21,11,2.06366
5878,242,17,19,7.565953333333333
5879,220,186,20,6.880413333333333
5880,109,93,6,3.4089433333333337
5881,225,124,7,7.035903333333334
5882,80,21,14,2.5013466666666666
5883,121,84,16,3.783983333333333
5884,119,25,4,3.72067
5885,211,83,13,6.59767
5886,225,44,18,7.034836666666667
5887,241,119,9,7.5360499999999995
5888,217,202,10,6.786836666666667
5889,221,181,19,6.91161
5890,131,52,20,4.09619
5891,140,86,10,4.3780133333333335
5892,234,15,19,7.31582
5893,31,19,7,0.9694166666666667
5894,123,114,8,3.8469100000000003
5895,93,78,3,2.9085300000000003
5896,113,51,16,3.533436666666667
5897,98,58,9,3.0645800000000003
5898,293,93,1,9.161396666666667
5899,69,19,8,2.157423333333333
5900,271,33,4,8.472803333333333
5901,154,67,1,4.815446666666666
5902,190,184,8,5.9424866666666665
5903,199,98,9,6.222709999999999
5904,163,31,8,5.096336666666667
5905,77,43,5,2.4078500000000003
5906,87,87,14,2.72107
5907,192,100,14,6.003893333333333
5908,225,224,8,7.037236666666667
5909,152,117,13,4.753586666666666
5910,82,27,17,2.5639533333333335
5911,143,22,3,4.47095
5912,127,44,17,3.97103
5913,76,67,14,2.3769066666666667
5914,123,61,11,3.8462033333333334
5915,85,55,19,2.6581166666666665
5916,17,10,12,0.53161
5917,76,56,15,2.37676
5918,42,11,6,1.3132066666666666
5919,106,72,8,3.3148733333333333
5920,156,56,5,4.8778266666666665
5921,204,99,17,6.37904
5922,184,102,6,5.7538133333333334
5923,108,97,19,3.3777333333333335
5924,41,26,17,1.2821433333333334
5925,46,33,16,1.4385533333333334
5926,121,23,1,3.7831699999999997
5927,65,43,4,2.03269
5928,268,84,2,8.379693333333334
5929,156,65,20,4.877946666666667
5930,162,72,1,5.06562
5931,252,24,1,7.87868
5932,86,34,1,2.6891
5933,291,105,10,9.09903
5934,54,30,4,1.68862
5935,28,24,8,0.8756933333333333
5936,246,200,7,7.6934466666666665
5937,249,215,15,7.787436666666667
5938,96,23,1,3.0015866666666664
5939,180,17,9,5.627626666666666
5940,115,40,3,3.5958166666666664
5941,118,57,8,3.6898333333333335
5942,170,50,20,5.315433333333333
5943,186,138,12,5.81682
5944,29,25,8,0.9069699999999999
5945,64,32,20,2.00128
5946,176,46,2,5.50296
5947,131,115,14,4.09703
5948,236,138,7,7.3799866666666665
5949,249,39,11,7.78509
5950,245,236,14,7.662663333333334
5951,178,98,17,5.566179999999999
5952,45,38,4,1.4073566666666666
5953,250,37,18,7.816326666666666
5954,28,14,9,0.87556
5955,39,10,1,1.2194033333333334
5956,114,75,12,3.56502
5957,126,34,18,3.939633333333333
5958,103,64,6,3.2209766666666666
5959,132,74,14,4.127746666666667
5960,126,87,12,3.94034
5961,18,13,20,0.5629133333333334
5962,96,42,1,3.00184
5963,51,41,20,1.5949766666666667
5964,183,97,18,5.722483333333333
5965,99,21,18,3.0953500000000003
5966,171,95,17,5.347296666666667
5967,64,41,8,2.0014
5968,160,30,3,5.002533333333333
5969,84,21,16,2.6264
5970,261,257,17,8.163156666666666
5971,49,36,13,1.5323833333333334
5972,31,26,7,0.9695100000000001
5973,79,24,3,2.470123333333333
5974,285,212,16,8.912876666666667
5975,79,24,19,2.470123333333333
5976,292,75,11,9.129893333333333
5977,165,117,6,5.16001
5978,157,61,7,4.909156666666667
5979,248,240,16,7.756506666666667
5980,154,36,9,4.815033333333333
5981,134,35,1,4.189753333333334
5982,243,45,8,7.59759
5983,291,17,13,9.097856666666667
5984,51,50,11,1.5950966666666666
5985,282,89,9,8.817446666666667
5986,295,196,12,9.225296666666665
5987,21,10,15,0.6566633333333333
5988,293,138,15,9.161996666666667
5989,174,135,8,5.44162
5990,67,18,5,2.094883333333333
5991,167,126,8,5.222656666666667
5992,288,270,17,9.00744
5993,138,110,11,4.315806666666666
5994,201,177,9,6.28629
5995,269,176,9,8.412183333333333
5996,161,24,6,5.033716666666667
5997,196,65,9,6.128480000000001
5998,35,21,1,1.0944966666666667
5999,128,47,10,4.002333333333333
6000,24,17,14,0.7505466666666667
6001,220,119,15,6.879519999999999
6002,265,259,2,8.288236666666666
6003,156,12,3,4.8772400000000005
6004,251,146,5,7.849043333333333
6005,268,135,11,8.380373333333333
6006,11,10,19,0.34403
6007,293,251,7,9.163503333333335
6008,185,90,10,5.784916666666667
6009,137,11,5,4.283223333333334
6010,246,68,12,7.691686666666667
6011,107,68,19,3.3460833333333335
6012,77,30,4,2.4076766666666667
6013,161,147,9,5.035356666666667
6014,297,207,18,9.28797
6015,91,37,6,2.8454566666666667
6016,227,66,8,7.097656666666667
6017,225,151,7,7.036263333333333
6018,214,34,7,6.690806666666667
6019,82,14,16,2.56378
6020,121,19,1,3.7831166666666665
6021,232,56,17,7.253839999999999
6022,241,117,9,7.536023333333333
6023,203,57,15,6.347216666666666
6024,69,57,11,2.15793
6025,70,60,17,2.189233333333333
6026,130,70,4,4.065166666666666
6027,202,25,9,6.315526666666667
6028,169,18,10,5.283743333333333
6029,133,25,6,4.158356666666667
6030,54,46,14,1.6888333333333334
6031,235,192,11,7.349443333333333
6032,300,181,7,9.381413333333333
6033,146,15,18,4.564646666666667
6034,285,252,6,8.91341
6035,34,11,6,1.0631000000000002
6036,171,101,20,5.3473766666666664
6037,221,94,15,6.91045
6038,162,115,10,5.0661933333333335
6039,246,36,13,7.69126
6040,118,28,10,3.6894466666666665
6041,64,31,15,2.0012666666666665
6042,191,52,13,5.97199
6043,148,18,7,4.627213333333333
6044,101,48,3,3.158236666666667
6045,183,70,14,5.722123333333333
6046,40,19,7,1.2507866666666667
6047,12,12,20,0.37532
6048,15,11,9,0.46909666666666666
6049,122,46,12,3.81474
6050,273,98,20,8.536196666666667
6051,147,89,11,4.596896666666667
6052,251,72,12,7.8480566666666665
6053,269,252,14,8.413196666666668
6054,160,64,16,5.002986666666667
6055,200,148,13,6.254639999999999
6056,120,35,7,3.7520666666666664
6057,210,67,9,6.566193333333333
6058,113,112,10,3.53425
6059,128,126,4,4.003386666666667
6060,197,185,14,6.161343333333334
6061,162,128,18,5.066366666666666
6062,189,39,14,5.9092899999999995
6063,192,97,19,6.003853333333333
6064,300,84,5,9.38012
6065,261,105,15,8.16113
6066,62,31,11,1.9387400000000001
6067,206,27,7,6.440606666666667
6068,139,99,10,4.346923333333333
6069,46,31,9,1.4385266666666667
6070,268,10,9,8.378706666666668
6071,295,294,1,9.226603333333333
6072,13,10,19,0.4065566666666667
6073,57,52,18,1.7827033333333335
6074,160,138,7,5.003973333333333
6075,64,19,10,2.0011066666666664
6076,22,14,7,0.68798
6077,128,41,6,4.002253333333333
6078,286,36,15,8.941793333333333
6079,134,38,19,4.189793333333333
6080,47,40,10,1.46991
6081,97,96,11,3.0338233333333333
6082,146,82,1,4.56554
6083,212,70,6,6.62876
6084,182,132,19,5.691686666666667
6085,150,78,5,4.6905399999999995
6086,50,33,4,1.5636066666666666
6087,42,10,15,1.3131933333333332
6088,41,28,7,1.28217
6089,161,62,8,5.034223333333333
6090,269,135,9,8.411636666666666
6091,18,12,13,0.5629000000000001
6092,192,43,20,6.003133333333333
6093,86,41,3,2.6891933333333333
6094,128,16,16,4.001919999999999
6095,225,175,1,7.036583333333334
6096,239,151,12,7.473949999999999
